    0.000000    9.999833    9.999836    9.999840    9.999846    9.999855    9.999866    9.999877    9.999890    9.999905    9.999919    9.999934    9.999949    9.999965    9.999980    9.999994   10.000008   10.000020   10.000031   10.000042   10.000051   10.000059   10.000066   10.000072   10.000075   10.000078   10.000080   10.000080   10.000079   10.000077   10.000074   10.000070   10.000064   10.000057   10.000050   10.000041   10.000031   10.000021   10.000010    9.999998    9.999986    9.999974    9.999962    9.999949    9.999939    9.999928    9.999918    9.999908    9.999900    9.999893    9.999887    9.999883    9.999879    9.999876    9.999875    9.999874    9.999875    9.999876    9.999878    9.999880    9.999883    9.999886    9.999889    9.999892    9.999896    9.999899    9.999903    9.999906    9.999908    9.999911    9.999914    9.999916    9.999919    9.999921    9.999924    9.999926    9.999928    9.999929    9.999931    9.999933    9.999935    9.999937    9.999939    9.999940    9.999942    9.999944    9.999946    9.999948    9.999949    9.999950    9.999952    9.999954    9.999956    9.999958    9.999960    9.999962    9.999964    9.999966    9.999967    9.999969    9.999970
    9.999972    9.999974    9.999976    9.999978    9.999981    9.999983    9.999985    9.999987    9.999989    9.999990    9.999992    9.999995    9.999997    9.999999   10.000001   10.000004   10.000006   10.000008   10.000010   10.000012   10.000014   10.000017   10.000019   10.000022   10.000024   10.000026   10.000029   10.000031   10.000033   10.000035   10.000038   10.000040   10.000043   10.000046   10.000048   10.000051   10.000052   10.000055   10.000057   10.000060   10.000062   10.000065   10.000068   10.000070   10.000072   10.000074   10.000077   10.000079   10.000082   10.000084   10.000087   10.000089   10.000092   10.000093   10.000096   10.000098   10.000101   10.000103   10.000105   10.000108   10.000110   10.000112   10.000113   10.000116   10.000118   10.000120   10.000122   10.000124   10.000126   10.000128   10.000130   10.000132   10.000134   10.000135   10.000137   10.000138   10.000140   10.000142   10.000143   10.000145   10.000146   10.000148   10.000149   10.000151   10.000152   10.000153   10.000154   10.000154   10.000155   10.000156   10.000157   10.000158   10.000159   10.000160   10.000160   10.000161   10.000162   10.000162   10.000162   10.000163   10.000163
   10.000163   10.000164   10.000164   10.000164   10.000164   10.000164   10.000164   10.000163   10.000163   10.000163   10.000162   10.000162   10.000161   10.000161   10.000160   10.000160   10.000159   10.000158   10.000157   10.000156   10.000155   10.000154   10.000154   10.000153   10.000152   10.000151   10.000150   10.000148   10.000147   10.000146   10.000144   10.000143   10.000141   10.000140   10.000138   10.000137   10.000135   10.000134   10.000133   10.000131   10.000129   10.000127   10.000125   10.000124   10.000122   10.000120   10.000118   10.000116   10.000114   10.000113   10.000111   10.000109   10.000107   10.000105   10.000103   10.000101   10.000099   10.000097   10.000095   10.000093   10.000092   10.000090   10.000088   10.000086   10.000084   10.000082   10.000080   10.000078   10.000076   10.000074   10.000072   10.000071   10.000069   10.000067   10.000065   10.000063   10.000061   10.000059   10.000058   10.000056   10.000054   10.000052   10.000051   10.000050   10.000048   10.000046   10.000045   10.000043   10.000042   10.000040   10.000039   10.000037   10.000036   10.000034   10.000033   10.000032   10.000031   10.000030   10.000029   10.000027   10.000026
   10.000025   10.000024   10.000023   10.000022   10.000021   10.000020   10.000019   10.000018   10.000017   10.000016   10.000015   10.000014   10.000013   10.000012   10.000012   10.000011   10.000010   10.000010   10.000010   10.000009   10.000009   10.000008   10.000008   10.000007   10.000006   10.000006   10.000006   10.000005   10.000005   10.000004   10.000004   10.000003   10.000003   10.000003   10.000002   10.000002   10.000002   10.000002   10.000001   10.000001   10.000001   10.000001   10.000000   10.000000   10.000000   10.000000   10.000000   10.000000    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998
    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    0.000000
    0.000000    9.999838    9.999840    9.999845    9.999851    9.999860    9.999870    9.999882    9.999895    9.999909    9.999924    9.999939    9.999954    9.999969    9.999984    9.999998   10.000011   10.000025   10.000036   10.000047   10.000055   10.000064   10.000071   10.000075   10.000080   10.000083   10.000084   10.000085   10.000084   10.000082   10.000078   10.000074   10.000069   10.000062   10.000053   10.000045   10.000035   10.000025   10.000014   10.000002    9.999990    9.999978    9.999967    9.999954    9.999943    9.999932    9.999922    9.999912    9.999905    9.999897    9.999891    9.999887    9.999883    9.999881    9.999879    9.999879    9.999879    9.999880    9.999882    9.999885    9.999887    9.999890    9.999893    9.999896    9.999900    9.999903    9.999907    9.999909    9.999912    9.999915    9.999918    9.999920    9.999923    9.999925    9.999928    9.999929    9.999931    9.999933    9.999935    9.999937    9.999939    9.999941    9.999942    9.999944    9.999946    9.999948    9.999949    9.999950    9.999952    9.999954    9.999956    9.999957    9.999959    9.999961    9.999963    9.999965    9.999967    9.999969    9.999969    9.999971    9.999973
    9.999975    9.999977    9.999979    9.999981    9.999983    9.999985    9.999987    9.999989    9.999990    9.999992    9.999994    9.999997    9.999999   10.000001   10.000003   10.000005   10.000008   10.000010   10.000011   10.000013   10.000016   10.000018   10.000020   10.000023   10.000025   10.000027   10.000030   10.000031   10.000033   10.000036   10.000038   10.000041   10.000043   10.000046   10.000048   10.000050   10.000052   10.000054   10.000057   10.000059   10.000062   10.000064   10.000067   10.000069   10.000072   10.000073   10.000076   10.000078   10.000081   10.000083   10.000085   10.000088   10.000090   10.000093   10.000094   10.000096   10.000099   10.000101   10.000103   10.000105   10.000108   10.000110   10.000112   10.000113   10.000115   10.000117   10.000119   10.000121   10.000123   10.000125   10.000127   10.000129   10.000131   10.000133   10.000134   10.000135   10.000137   10.000139   10.000140   10.000142   10.000143   10.000145   10.000146   10.000147   10.000148   10.000150   10.000151   10.000152   10.000153   10.000154   10.000154   10.000155   10.000156   10.000156   10.000157   10.000158   10.000158   10.000159   10.000159   10.000160   10.000160
   10.000160   10.000160   10.000160   10.000161   10.000161   10.000161   10.000160   10.000160   10.000160   10.000160   10.000159   10.000159   10.000159   10.000158   10.000158   10.000157   10.000156   10.000156   10.000155   10.000154   10.000154   10.000153   10.000152   10.000151   10.000150   10.000149   10.000148   10.000146   10.000145   10.000144   10.000142   10.000141   10.000140   10.000138   10.000137   10.000135   10.000134   10.000133   10.000131   10.000130   10.000128   10.000126   10.000124   10.000123   10.000121   10.000119   10.000117   10.000115   10.000113   10.000112   10.000111   10.000109   10.000107   10.000105   10.000103   10.000101   10.000099   10.000097   10.000095   10.000093   10.000092   10.000090   10.000088   10.000086   10.000084   10.000082   10.000080   10.000078   10.000076   10.000074   10.000072   10.000071   10.000069   10.000067   10.000066   10.000064   10.000062   10.000060   10.000058   10.000057   10.000055   10.000053   10.000051   10.000051   10.000049   10.000047   10.000046   10.000044   10.000043   10.000041   10.000039   10.000038   10.000037   10.000035   10.000034   10.000032   10.000031   10.000031   10.000029   10.000028   10.000027
   10.000026   10.000025   10.000024   10.000022   10.000021   10.000020   10.000019   10.000018   10.000017   10.000016   10.000016   10.000015   10.000014   10.000013   10.000012   10.000012   10.000011   10.000010   10.000010   10.000010   10.000009   10.000009   10.000008   10.000007   10.000007   10.000006   10.000006   10.000006   10.000005   10.000005   10.000004   10.000004   10.000003   10.000003   10.000003   10.000002   10.000002   10.000002   10.000002   10.000001   10.000001   10.000001   10.000001   10.000001   10.000000   10.000000   10.000000   10.000000   10.000000   10.000000    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998
    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    0.000000
    0.000000    9.999845    9.999846    9.999851    9.999858    9.999866    9.999877    9.999888    9.999902    9.999916    9.999930    9.999946    9.999961    9.999976    9.999990   10.000005   10.000018   10.000031   10.000043   10.000052   10.000062   10.000070   10.000076   10.000082   10.000087   10.000090   10.000091   10.000092   10.000091   10.000089   10.000085   10.000080   10.000075   10.000068   10.000060   10.000051   10.000042   10.000031   10.000020   10.000009    9.999997    9.999985    9.999972    9.999961    9.999949    9.999938    9.999928    9.999919    9.999911    9.999904    9.999898    9.999893    9.999889    9.999887    9.999886    9.999885    9.999886    9.999887    9.999888    9.999890    9.999893    9.999896    9.999899    9.999903    9.999906    9.999909    9.999912    9.999915    9.999918    9.999921    9.999924    9.999926    9.999928    9.999930    9.999933    9.999935    9.999937    9.999939    9.999941    9.999942    9.999944    9.999946    9.999948    9.999949    9.999950    9.999952    9.999954    9.999955    9.999957    9.999959    9.999961    9.999962    9.999964    9.999966    9.999968    9.999969    9.999970    9.999972    9.999974    9.999975    9.999977
    9.999979    9.999981    9.999983    9.999985    9.999987    9.999989    9.999990    9.999991    9.999993    9.999995    9.999997    9.999999   10.000001   10.000004   10.000006   10.000008   10.000010   10.000011   10.000013   10.000015   10.000017   10.000020   10.000022   10.000024   10.000026   10.000028   10.000031   10.000032   10.000034   10.000036   10.000039   10.000041   10.000043   10.000046   10.000048   10.000050   10.000052   10.000054   10.000056   10.000059   10.000061   10.000063   10.000066   10.000068   10.000070   10.000072   10.000074   10.000076   10.000079   10.000081   10.000083   10.000085   10.000088   10.000090   10.000092   10.000093   10.000096   10.000098   10.000100   10.000102   10.000104   10.000106   10.000109   10.000111   10.000113   10.000114   10.000116   10.000117   10.000119   10.000121   10.000123   10.000125   10.000127   10.000128   10.000130   10.000132   10.000133   10.000134   10.000135   10.000137   10.000138   10.000140   10.000141   10.000142   10.000144   10.000145   10.000146   10.000147   10.000148   10.000149   10.000150   10.000151   10.000152   10.000152   10.000153   10.000154   10.000154   10.000154   10.000154   10.000155   10.000155
   10.000155   10.000156   10.000156   10.000156   10.000156   10.000156   10.000156   10.000156   10.000156   10.000155   10.000155   10.000155   10.000154   10.000154   10.000154   10.000154   10.000153   10.000153   10.000152   10.000151   10.000150   10.000150   10.000149   10.000148   10.000147   10.000146   10.000145   10.000143   10.000142   10.000141   10.000140   10.000138   10.000137   10.000136   10.000134   10.000134   10.000132   10.000131   10.000129   10.000128   10.000126   10.000125   10.000123   10.000121   10.000119   10.000118   10.000116   10.000114   10.000113   10.000112   10.000110   10.000108   10.000106   10.000104   10.000102   10.000100   10.000099   10.000097   10.000095   10.000093   10.000092   10.000090   10.000088   10.000086   10.000084   10.000082   10.000080   10.000078   10.000077   10.000075   10.000073   10.000072   10.000070   10.000068   10.000066   10.000065   10.000063   10.000061   10.000059   10.000058   10.000056   10.000054   10.000052   10.000051   10.000050   10.000048   10.000047   10.000045   10.000044   10.000042   10.000041   10.000039   10.000038   10.000036   10.000035   10.000034   10.000032   10.000031   10.000031   10.000029   10.000028
   10.000027   10.000026   10.000025   10.000024   10.000023   10.000021   10.000020   10.000019   10.000018   10.000018   10.000017   10.000016   10.000015   10.000014   10.000013   10.000012   10.000012   10.000011   10.000010   10.000010   10.000010   10.000009   10.000009   10.000008   10.000008   10.000007   10.000007   10.000006   10.000006   10.000005   10.000005   10.000004   10.000004   10.000004   10.000003   10.000003   10.000003   10.000002   10.000002   10.000002   10.000002   10.000001   10.000001   10.000001   10.000001   10.000000   10.000000   10.000000   10.000000   10.000000   10.000000    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999999    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998
    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    9.999998    0.000000
    0.000000    9.999853    9.999855    9.999860    9.999866    9.999875    9.999886    9.999897    9.999910    9.999925    9.999939    9.999954    9.999969    9.999985    9.999999   10.000013   10.000027   10.000039   10.000051   10.000061   10.000071   10.000078   10.000085   10.000091   10.000094   10.000097   10.000099   10.000100   10.000099   10.000096   10.000093   10.000089   10.000083   10.000076   10.000069   10.000060   10.000051   10.000040   10.000029   10.000017   10.000005    9.999993    9.999981    9.999969    9.999958    9.999947    9.999937    9.999928    9.999919    9.999912    9.999906    9.999901    9.999897    9.999895    9.999893    9.999893    9.999893    9.999894    9.999896    9.999898    9.999901    9.999904    9.999907    9.999910    9.999913    9.999917    9.999920    9.999923    9.999926    9.999928    9.999931    9.999933    9.999936    9.999938    9.999940    9.999942    9.999944    9.999946    9.999948    9.999949    9.999950    9.999952    9.999954    9.999956    9.999957    9.999959    9.999960    9.999962    9.999964    9.999965    9.999967    9.999969    9.999969    9.999971    9.999973    9.999974    9.999976    9.999977    9.999979    9.999981    9.999983
    9.999984    9.999986    9.999988    9.999990    9.999990    9.999992    9.999994    9.999996    9.999998    9.999999   10.000001   10.000003   10.000005   10.000007   10.000009   10.000010   10.000012   10.000014   10.000016   10.000018   10.000020   10.000022   10.000024   10.000026   10.000028   10.000030   10.000031   10.000033   10.000035   10.000037   10.000039   10.000041   10.000044   10.000046   10.000048   10.000050   10.000051   10.000053   10.000056   10.000058   10.000060   10.000062   10.000064   10.000066   10.000068   10.000071   10.000072   10.000074   10.000076   10.000078   10.000080   10.000083   10.000085   10.000087   10.000089   10.000091   10.000093   10.000094   10.000096   10.000098   10.000100   10.000102   10.000104   10.000106   10.000108   10.000110   10.000111   10.000113   10.000114   10.000116   10.000118   10.000119   10.000121   10.000123   10.000124   10.000126   10.000127   10.000129   10.000130   10.000132   10.000133   10.000134   10.000135   10.000136   10.000137   10.000138   10.000139   10.000140   10.000141   10.000142   10.000143   10.000144   10.000145   10.000146   10.000146   10.000147   10.000148   10.000148   10.000149   10.000149   10.000150
